word,x,y
superb,17.051561,-20.473417
morgan,-1.3706677,15.89268
box,-10.495594,3.1631932
visa,-12.324484,-8.720773
build,2.2476187,3.4797068
fly,20.19748,-11.517864
require,11.384591,9.797029
area,-0.5876889,-5.020896
finch,2.3152757,18.269566
caribbean,5.119723,-1.5464562
andy,12.391478,-12.839699
lords,11.352787,4.7701745
rabada,8.923366,19.784967
reuters,-5.968835,5.14334
matter,-4.235724,-0.7410458
express,-13.931436,-13.129296
television,-9.32983,2.7079036
confidence,-0.89964134,1.328053
be,-5.8382683,0.8171944
cause,-7.419198,6.7525654
participate,-9.942191,-8.610492
percent,-5.6693335,3.7872128
mate,20.262596,9.623046
inside,0.20036174,11.731424
thank,19.909607,5.016132
tie,1.2540028,-0.60818857
xi,-2.6143255,23.414635
damage,-0.82547164,-0.59263885
spanish,1.9143373,-16.207243
rangana,14.104801,15.613103
knight,4.7582126,12.070057
russia,-10.693284,-2.8399618
black,-9.75483,3.0491765
let,-2.7956784,-20.525173
grow,23.0528,13.034847
guy,-3.8240542,0.20157194
progress,6.3584504,-2.1262531
ceremony,-15.330053,-0.25916445
release,-15.825714,9.292271
maria,7.800211,-12.563231
aaron,7.204272,20.404343
appoint,-15.928016,-8.8906
least,-2.2073662,0.8540856
collapse,6.8469977,7.918391
die,-12.7411375,4.9112096
lankan,14.551068,13.796743
quote,-7.4233475,-2.6690643
khalid,-7.265051,19.791758
header,-0.66455936,-10.618048
february,11.700729,-5.2580748
admit,-23.052912,-3.1825776
finn,0.11230282,15.427544
interview,-7.9927664,-1.9289595
dinesh,14.8554735,15.1777315
currently,5.2937202,-0.58719367
although,3.4196675,0.6801923
learn,0.93254894,0.48997468
father,-15.043872,1.6116688
fear,-2.477554,-0.8913179
large,-1.1052155,-3.4280741
janeiro,-12.059579,-18.004993
younis,-6.445673,17.252346
sydney,5.866183,-1.076896
swing,-1.8754202,6.334329
view,-1.6251959,-1.8257393
overnight,6.9542174,9.162906
khawaja,3.6038208,18.646994
brilliant,3.2492762,6.7602324
blatter,-20.247192,-0.42053875
other,-0.77957773,-0.26220682
exit,5.1545224,-3.6516
ninth,3.9479463,-0.1537476
director,-11.957179,-8.561763
johnson,5.730511,17.595644
masood,-7.0777707,14.306821
quality,-4.6588645,-2.5633595
course,0.39823988,2.1467807
celebrate,18.102242,5.879708
bag,2.9809346,16.696774
kusal,13.630678,14.945091
confident,-2.5944529,-2.320267
crease,2.9987648,13.532915
extra,-1.0200332,0.50845027
question,-5.9779577,-2.3061457
yuvraj,2.3221564,26.330679
paul,-8.247977,11.003122
lionel,1.2011366,-16.621717
regard,-13.021015,-7.358838
nearly,8.087447,-22.152237
touch,-0.64599806,-1.3025293
tamim,-5.2259865,23.612324
rahman,-4.1329894,23.531017
create,-1.23496,-2.869167
